date,instrument,tf,mechanic,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,or_high,or_low,or_width,is_roll,tercile,year,pnl_pts,pnl_pct,pnl_rs_gross,pnl_liq_pts_05tick,pnl_liq_pct_05tick,pnl_liq_rs_05tick,pnl_liq_pts_1tick,pnl_liq_pct_1tick,pnl_liq_rs_1tick,pnl_liq_pts_2tick,pnl_liq_pct_2tick,pnl_liq_rs_2tick
2022-12-27,WDO,M5,C1,short,2022-12-27 09:30:00,5246.0,2022-12-27 09:30:00,5252.0,stop,5252.0,5220.5,5246.0,5195.0,51.0,False,1,2022,-6.0,-0.001143728555089592,-60.0,-6.5,-0.0012390392680137247,-65.0,-7.0,-0.0013343499809378575,-70.0,-8.0,-0.0015249714067861228,-80.0
2022-12-28,WDO,M5,C1,short,2022-12-28 10:15:00,5274.0,2022-12-28 10:20:00,5266.0,tp,5281.5,5266.0,5277.0,5255.0,22.0,False,1,2022,8.0,0.0015168752370117557,80.0,7.5,0.001422070534698521,75.0,7.0,0.0013272658323852863,70.0,6.0,0.0011376564277588168,60.0
2023-01-02,WDO,M5,C1,short,2023-01-02 10:05:00,5378.5,2023-01-02 10:50:00,5386.5,stop,5386.5,5351.25,5382.0,5320.5,61.5,False,1,2023,-8.0,-0.0014874035511759783,-80.0,-8.5,-0.0015803662731244772,-85.0,-9.0,-0.0016733289950729758,-90.0,-10.0,-0.001859254438969973,-100.0
2023-01-03,WDO,M5,C1,long,2023-01-03 10:15:00,5404.0,2023-01-03 12:10:00,5420.5,tp,5370.5,5420.5,5438.5,5402.5,36.0,False,1,2023,16.5,0.003053293856402665,165.0,16.0,0.0029607698001480384,160.0,15.5,0.0028682457438934123,155.0,14.5,0.00268319763138416,145.0
2023-01-04,WDO,M5,C1,long,2023-01-04 10:50:00,5467.0,2023-01-04 11:15:00,5482.25,tp,5457.0,5482.25,5499.0,5465.5,33.5,False,1,2023,15.25,0.0027894640570696907,152.5,14.75,0.0026980062191329797,147.5,14.25,0.0026065483811962683,142.5,13.25,0.0024236327053228464,132.5
2023-01-05,WDO,M5,C1,long,2023-01-05 10:40:00,5430.0,2023-01-05 10:55:00,5443.75,tp,5398.5,5443.75,5459.5,5428.0,31.5,False,1,2023,13.75,0.0025322283609576428,137.5,13.25,0.002440147329650092,132.5,12.75,0.0023480662983425414,127.5,11.75,0.00216390423572744,117.5
2023-01-06,WDO,M5,C1,long,2023-01-06 09:50:00,5380.5,2023-01-06 10:05:00,5362.0,stop,5362.0,5387.5,5397.5,5377.5,20.0,False,1,2023,-18.5,-0.0034383421615091533,-185.0,-19.0,-0.003531270328036428,-190.0,-19.5,-0.0036241984945637024,-195.0,-20.5,-0.003810054827618251,-205.0
2023-01-10,WDO,M5,C1,long,2023-01-10 10:00:00,5286.0,2023-01-10 10:00:00,5289.25,tp,5262.5,5289.25,5300.0,5278.5,21.5,False,1,2023,3.25,0.0006148316307226636,32.5,2.75,0.0005202421490730231,27.5,2.25,0.0004256526674233825,22.5,1.25,0.0002364737041241014,12.5
2023-01-11,WDO,M5,C1,short,2023-01-11 10:15:00,5217.0,2023-01-11 10:15:00,5221.25,tp,5256.0,5221.25,5230.0,5212.5,17.5,False,1,2023,-4.25,-0.0008146444316657083,-42.5,-4.75,-0.0009104849530381445,-47.5,-5.25,-0.0010063254744105809,-52.5,-6.25,-0.0011980065171554534,-62.5
2023-01-13,WDO,M5,C1,short,2023-01-13 10:25:00,5144.5,2023-01-13 10:25:00,5136.25,tp,5172.5,5136.25,5145.0,5127.5,17.5,False,1,2023,8.25,0.001603654388181553,82.5,7.75,0.0015064632131402468,77.5,7.25,0.0014092720380989407,72.5,6.25,0.0012148896880163282,62.5
2023-01-17,WDO,M5,C1,long,2023-01-17 09:55:00,5154.5,2023-01-17 09:55:00,5143.0,stop,5143.0,5161.75,5173.5,5150.0,23.5,False,1,2023,-11.5,-0.002231060238626443,-115.0,-12.0,-0.0023280628576971578,-120.0,-12.5,-0.0024250654767678727,-125.0,-13.5,-0.0026190707149093026,-135.0
2023-01-18,WDO,M5,C1,short,2023-01-18 10:00:00,5107.0,2023-01-18 10:15:00,5113.0,stop,5113.0,5095.75,5108.0,5083.5,24.5,False,1,2023,-6.0,-0.0011748580379870766,-60.0,-6.5,-0.0012727628744859997,-65.0,-7.0,-0.0013706677109849227,-70.0,-8.0,-0.0015664773839827687,-80.0
2023-01-20,WDO,M5,C1,short,2023-01-20 09:45:00,5196.5,2023-01-20 10:15:00,5213.5,stop,5213.5,5186.75,5197.5,5176.0,21.5,False,1,2023,-17.0,-0.003271432695083229,-170.0,-17.5,-0.0033676513037621475,-175.0,-18.0,-0.003463869912441066,-180.0,-19.0,-0.003656307129798903,-190.0
2023-01-23,WDO,M5,C1,long,2023-01-23 09:40:00,5211.5,2023-01-23 09:45:00,5205.5,stop,5205.5,5219.0,5230.5,5207.5,23.0,False,1,2023,-6.0,-0.0011513000095941667,-60.0,-6.5,-0.0012472416770603473,-65.0,-7.0,-0.001343183344526528,-70.0,-8.0,-0.001535066679458889,-80.0
2023-01-26,WDO,M5,C1,short,2023-01-26 11:20:00,5089.5,2023-01-26 12:20:00,5083.0,tp,5123.0,5083.0,5093.0,5073.0,20.0,False,1,2023,6.5,0.001277139208173691,65.0,6.0,0.0011788977306218685,60.0,5.5,0.0010806562530700462,55.0,4.5,0.0008841732979664014,45.0
2023-01-27,WDO,M5,C1,short,2023-01-27 09:45:00,5090.0,2023-01-27 09:45:00,5087.75,tp,5098.0,5087.75,5095.0,5080.5,14.5,False,1,2023,2.25,0.0004420432220039293,22.5,1.75,0.000343811394891945,17.5,1.25,0.0002455795677799607,12.5,0.25,4.911591355599214e-05,2.5
2023-01-30,WDO,M5,C1,long,2023-01-30 09:45:00,5117.0,2023-01-30 09:50:00,5103.5,stop,5103.5,5120.25,5129.0,5111.5,17.5,False,1,2023,-13.5,-0.002638264608168849,-135.0,-14.0,-0.0027359781121751026,-140.0,-14.5,-0.002833691616181356,-145.0,-15.5,-0.0030291186241938636,-155.0
2023-01-31,WDO,M5,C1,long,2023-01-31 09:25:00,5152.0,2023-01-31 09:35:00,5143.5,stop,5143.5,5158.25,5166.5,5150.0,16.5,True,1,2023,-8.5,-0.0016498447204968945,-85.0,-9.0,-0.0017468944099378882,-90.0,-9.5,-0.001843944099378882,-95.0,-10.5,-0.0020380434782608695,-105.0
2023-02-01,WDO,M5,C1,short,2023-02-01 10:10:00,5091.0,2023-02-01 10:10:00,5086.5,tp,5094.5,5086.5,5094.0,5079.0,15.0,False,1,2023,4.5,0.0008839127872716559,45.0,4.0,0.000785700255352583,40.0,3.5,0.0006874877234335101,35.0,2.5,0.0004910626595953643,25.0
2023-02-03,WDO,M5,C1,long,2023-02-03 10:30:00,5105.5,2023-02-03 10:30:00,5079.5,stop,5079.5,5122.5,5142.0,5103.0,39.0,False,1,2023,-26.0,-0.0050925472529624915,-260.0,-26.5,-0.005190480853981001,-265.0,-27.0,-0.00528841445499951,-270.0,-28.0,-0.005484281657036529,-280.0
2023-02-06,WDO,M5,C1,long,2023-02-06 10:15:00,5182.0,2023-02-06 10:35:00,5190.75,tp,5172.0,5190.75,5200.0,5181.5,18.5,False,1,2023,8.75,0.0016885372443072172,87.5,8.25,0.0015920494017753763,82.5,7.75,0.0014955615592435352,77.5,6.75,0.0013025858741798533,67.5
2023-02-08,WDO,M5,C1,long,2023-02-08 10:05:00,5203.0,2023-02-08 10:05:00,5205.0,tp,5183.0,5205.0,5212.0,5198.0,14.0,False,1,2023,2.0,0.0003843936190659235,20.0,1.5,0.00028829521429944266,15.0,1.0,0.00019219680953296174,10.0,0.0,0.0,0.0
2023-02-09,WDO,M5,C1,short,2023-02-09 10:55:00,5204.5,2023-02-09 10:55:00,5198.25,tp,5241.0,5198.25,5207.5,5189.0,18.5,False,1,2023,6.25,0.0012008838505139783,62.5,5.75,0.00110481314247286,57.5,5.25,0.0010087424344317419,52.5,4.25,0.0008166010183495052,42.5
2023-02-13,WDO,M5,C1,long,2023-02-13 10:40:00,5228.5,2023-02-13 11:30:00,5203.0,stop,5203.0,5233.75,5242.5,5225.0,17.5,False,1,2023,-25.5,-0.004877115807593,-255.0,-26.0,-0.00497274552931051,-260.0,-26.5,-0.0050683752510280195,-265.0,-27.5,-0.005259634694463039,-275.0
2023-02-14,WDO,M5,C1,short,2023-02-14 09:30:00,5170.5,2023-02-14 09:30:00,5162.75,tp,5178.0,5162.75,5171.0,5154.5,16.5,False,1,2023,7.75,0.001498887921864423,77.5,7.25,0.001402185475292525,72.5,6.75,0.0013054830287206266,67.5,5.75,0.00111207813557683,57.5
2023-02-15,WDO,M5,C1,long,2023-02-15 09:25:00,5218.5,2023-02-15 09:25:00,5213.0,tp,5201.0,5213.0,5221.0,5205.0,16.0,False,1,2023,-5.5,-0.0010539427038421003,-55.0,-6.0,-0.0011497556769186547,-60.0,-6.5,-0.0012455686499952094,-65.0,-7.5,-0.0014371945961483186,-75.0
2023-02-23,WDO,M5,C1,short,2023-02-23 10:05:00,5155.5,2023-02-23 10:10:00,5163.0,stop,5163.0,5148.5,5156.0,5141.0,15.0,False,1,2023,-7.5,-0.0014547570555717194,-75.0,-8.0,-0.0015517408592765009,-80.0,-8.5,-0.0016487246629812821,-85.0,-9.5,-0.0018426922703908446,-95.0
2023-02-24,WDO,M5,C1,short,2023-02-24 09:45:00,5163.0,2023-02-24 09:50:00,5160.0,tp,5170.5,5160.0,5168.5,5151.5,17.0,False,1,2023,3.0,0.0005810575246949448,30.0,2.5,0.000484214603912454,25.0,2.0,0.0003873716831299632,20.0,1.0,0.0001936858415649816,10.0
2023-02-27,WDO,M5,C1,short,2023-02-27 10:10:00,5196.5,2023-02-27 10:20:00,5204.0,stop,5204.0,5188.0,5198.5,5177.5,21.0,False,1,2023,-7.5,-0.0014432791301837776,-75.0,-8.0,-0.001539497738862696,-80.0,-8.5,-0.0016357163475416146,-85.0,-9.5,-0.0018281535648994515,-95.0
2023-02-28,WDO,M5,C1,short,2023-02-28 09:55:00,5237.5,2023-02-28 09:55:00,5236.75,tp,5258.0,5236.75,5246.0,5227.5,18.5,True,1,2023,0.75,0.0001431980906921241,7.5,0.25,4.7732696897374704e-05,2.5,-0.25,-4.7732696897374704e-05,-2.5,-1.25,-0.00023866348448687351,-12.5
2023-03-01,WDO,M5,C1,long,2023-03-01 10:25:00,5230.5,2023-03-01 10:25:00,5242.0,tp,5222.5,5242.0,5254.0,5230.0,24.0,False,1,2023,11.5,0.0021986425771914732,115.0,11.0,0.002103049421661409,110.0,10.5,0.002007456266131345,105.0,9.5,0.001816269955071217,95.0
2023-03-03,WDO,M5,C1,short,2023-03-03 10:10:00,5232.0,2023-03-03 11:05:00,5223.25,tp,5246.0,5223.25,5233.0,5213.5,19.5,False,1,2023,8.75,0.0016724006116207951,87.5,8.25,0.0015768348623853212,82.5,7.75,0.001481269113149847,77.5,6.75,0.0012901376146788992,67.5
2023-03-06,WDO,M5,C1,short,2023-03-06 10:45:00,5240.5,2023-03-06 11:00:00,5247.0,stop,5247.0,5234.5,5243.5,5225.5,18.0,False,1,2023,-6.5,-0.0012403396622459688,-65.0,-7.0,-0.0013357504054956589,-70.0,-7.5,-0.0014311611487453487,-75.0,-8.5,-0.0016219826352447285,-85.0
2023-03-07,WDO,M5,C1,short,2023-03-07 10:50:00,5196.0,2023-03-07 11:00:00,5210.0,stop,5210.0,5190.0,5198.0,5182.0,16.0,False,1,2023,-14.0,-0.0026943802925327174,-140.0,-14.5,-0.0027906081601231716,-145.0,-15.0,-0.002886836027713626,-150.0,-16.0,-0.003079291762894534,-160.0
2023-03-09,WDO,M5,C1,short,2023-03-09 09:45:00,5158.5,2023-03-09 09:55:00,5168.5,stop,5168.5,5150.75,5160.5,5141.0,19.5,False,1,2023,-10.0,-0.001938548027527382,-100.0,-10.5,-0.002035475428903751,-105.0,-11.0,-0.00213240283028012,-110.0,-12.0,-0.0023262576330328583,-120.0
2023-03-10,WDO,M5,C1,short,2023-03-10 09:35:00,5197.0,2023-03-10 09:55:00,5204.0,stop,5204.0,5187.0,5199.0,5175.0,24.0,False,1,2023,-7.0,-0.0013469309216855877,-70.0,-7.5,-0.0014431402732345583,-75.0,-8.0,-0.001539349624783529,-80.0,-9.0,-0.00173176832788147,-90.0
2023-03-13,WDO,M5,C1,short,2023-03-13 09:25:00,5269.5,2023-03-13 09:30:00,5279.5,stop,5279.5,5252.25,5272.5,5232.0,40.5,False,1,2023,-10.0,-0.0018977132555270898,-100.0,-10.5,-0.0019925989183034445,-105.0,-11.0,-0.002087484581079799,-110.0,-12.0,-0.002277255906632508,-120.0
2023-03-14,WDO,M5,C1,short,2023-03-14 09:30:00,5261.5,2023-03-14 09:30:00,5269.5,stop,5269.5,5255.25,5263.5,5247.0,16.5,False,1,2023,-8.0,-0.001520478950869524,-80.0,-8.5,-0.0016155088852988692,-85.0,-9.0,-0.0017105388197282143,-90.0,-10.0,-0.0019005986885869048,-100.0
2023-03-15,WDO,M5,C1,long,2023-03-15 09:25:00,5319.0,2023-03-15 09:30:00,5310.0,stop,5310.0,5332.25,5347.0,5317.5,29.5,False,1,2023,-9.0,-0.001692047377326565,-90.0,-9.5,-0.0017860500094002633,-95.0,-10.0,-0.0018800526414739613,-100.0,-11.0,-0.0020680579056213573,-110.0
2023-03-16,WDO,M5,C1,short,2023-03-16 10:40:00,5293.0,2023-03-16 10:40:00,5292.25,tp,5313.0,5292.25,5299.0,5285.5,13.5,False,1,2023,0.75,0.00014169658038919327,7.5,0.25,4.723219346306443e-05,2.5,-0.25,-4.723219346306443e-05,-2.5,-1.25,-0.00023616096731532212,-12.5
2023-03-17,WDO,M5,C1,short,2023-03-17 09:45:00,5259.5,2023-03-17 09:45:00,5267.0,stop,5267.0,5254.5,5261.5,5247.5,14.0,False,1,2023,-7.5,-0.0014259910637893336,-75.0,-8.0,-0.0015210571347086224,-80.0,-8.5,-0.0016161232056279113,-85.0,-9.5,-0.0018062553474664893,-95.0
2023-03-20,WDO,M5,C1,short,2023-03-20 09:45:00,5291.5,2023-03-20 09:45:00,5284.5,tp,5297.5,5284.5,5291.5,5277.5,14.0,False,1,2023,7.0,0.0013228763110649155,70.0,6.5,0.00122838514598885,65.0,6.0,0.0011338939809127846,60.0,5.0,0.0009449116507606539,50.0
2023-03-24,WDO,M5,C1,short,2023-03-24 09:45:00,5336.0,2023-03-24 10:20:00,5329.0,tp,5349.0,5329.0,5340.0,5318.0,22.0,False,1,2023,7.0,0.0013118440779610195,70.0,6.5,0.0012181409295352324,65.0,6.0,0.0011244377811094452,60.0,5.0,0.0009370314842578711,50.0
2023-03-27,WDO,M5,C1,long,2023-03-27 09:40:00,5233.5,2023-03-27 11:00:00,5227.5,stop,5227.5,5245.0,5257.0,5233.0,24.0,False,1,2023,-6.0,-0.0011464603038119805,-60.0,-6.5,-0.0012419986624629788,-65.0,-7.0,-0.0013375370211139773,-70.0,-8.0,-0.001528613738415974,-80.0
2023-03-28,WDO,M5,C1,long,2023-03-28 09:30:00,5178.5,2023-03-28 09:40:00,5187.25,tp,5162.5,5187.25,5199.0,5175.5,23.5,False,1,2023,8.75,0.0016896784783238389,87.5,8.25,0.0015931254224196196,82.5,7.75,0.0014965723665154001,77.5,6.75,0.0013034662547069616,67.5
2023-03-29,WDO,M5,C1,short,2023-03-29 10:00:00,5165.5,2023-03-29 10:15:00,5160.5,tp,5185.0,5160.5,5169.0,5152.0,17.0,False,1,2023,5.0,0.0009679605072113057,50.0,4.5,0.0008711644564901752,45.0,4.0,0.0007743684057690447,40.0,3.0,0.0005807763043267835,30.0
2023-03-30,WDO,M5,C1,long,2023-03-30 09:35:00,5084.0,2023-03-30 09:45:00,5097.5,tp,5070.0,5097.5,5113.5,5081.5,32.0,False,1,2023,13.5,0.0026553894571203778,135.0,13.0,0.0025570416994492528,130.0,12.5,0.0024586939417781273,125.0,11.5,0.0022619984264358774,115.0
2023-04-03,WDO,M5,C1,short,2023-04-03 11:30:00,5072.5,2023-04-03 11:30:00,5071.0,tp,5099.5,5071.0,5079.0,5063.0,16.0,False,1,2023,1.5,0.0002957121734844751,15.0,1.0,0.00019714144898965008,10.0,0.5,9.857072449482504e-05,5.0,-0.5,-9.857072449482504e-05,-5.0
2023-04-04,WDO,M5,C1,short,2023-04-04 09:25:00,5079.0,2023-04-04 09:25:00,5084.0,stop,5084.0,5076.5,5081.5,5071.5,10.0,False,1,2023,-5.0,-0.0009844457570387872,-50.0,-5.5,-0.0010828903327426659,-55.0,-6.0,-0.0011813349084465446,-60.0,-7.0,-0.001378224059854302,-70.0
2023-04-13,WDO,M5,C1,short,2023-04-13 09:55:00,4935.0,2023-04-13 10:30:00,4927.5,tp,4952.0,4927.5,4939.0,4916.0,23.0,False,1,2023,7.5,0.001519756838905775,75.0,7.0,0.0014184397163120568,70.0,6.5,0.0013171225937183384,65.0,5.5,0.0011144883485309017,55.0
2023-04-14,WDO,M5,C1,long,2023-04-14 09:35:00,4936.0,2023-04-14 09:35:00,4935.0,tp,4902.5,4935.0,4949.0,4921.0,28.0,False,1,2023,-1.0,-0.0002025931928687196,-10.0,-1.5,-0.00030388978930307944,-15.0,-2.0,-0.0004051863857374392,-20.0,-3.0,-0.0006077795786061589,-30.0
2023-04-20,WDO,M5,C1,long,2023-04-20 09:45:00,5076.0,2023-04-20 10:05:00,5063.0,stop,5063.0,5082.5,5092.5,5072.5,20.0,False,1,2023,-13.0,-0.00256107171000788,-130.0,-13.5,-0.0026595744680851063,-135.0,-14.0,-0.0027580772261623326,-140.0,-15.0,-0.002955082742316785,-150.0
2023-04-24,WDO,M5,C1,long,2023-04-24 09:35:00,5071.0,2023-04-24 09:35:00,5068.0,stop,5068.0,5077.75,5085.0,5070.5,14.5,False,1,2023,-3.0,-0.0005915992900808519,-30.0,-3.5,-0.0006901991717609938,-35.0,-4.0,-0.0007887990534411359,-40.0,-5.0,-0.0009859988168014198,-50.0
2023-04-25,WDO,M5,C1,short,2023-04-25 09:35:00,5064.0,2023-04-25 09:35:00,5057.5,tp,5070.5,5057.5,5065.0,5050.0,15.0,False,1,2023,6.5,0.0012835703001579778,65.0,6.0,0.001184834123222749,60.0,5.5,0.0010860979462875198,55.0,4.5,0.0008886255924170616,45.0
2023-04-26,WDO,M5,C1,short,2023-04-26 09:25:00,5053.0,2023-04-26 09:35:00,5065.0,stop,5065.0,5048.0,5059.0,5037.0,22.0,False,1,2023,-12.0,-0.002374826835543242,-120.0,-12.5,-0.0024737779536908766,-125.0,-13.0,-0.002572729071838512,-130.0,-14.0,-0.002770631308133782,-140.0
2023-04-27,WDO,M5,C1,short,2023-04-27 09:50:00,5032.5,2023-04-27 09:50:00,5035.0,tp,5050.0,5035.0,5044.0,5026.0,18.0,False,1,2023,-2.5,-0.0004967709885742673,-25.0,-3.0,-0.0005961251862891207,-30.0,-3.5,-0.0006954793840039742,-35.0,-4.5,-0.0008941877794336811,-45.0
2023-04-28,WDO,M5,C1,short,2023-04-28 09:40:00,5030.0,2023-04-28 09:40:00,5030.25,tp,5050.0,5030.25,5038.0,5022.5,15.5,True,1,2023,-0.25,-4.970178926441352e-05,-2.5,-0.75,-0.00014910536779324057,-7.5,-1.25,-0.00024850894632206757,-12.5,-2.25,-0.0004473161033797217,-22.5
2023-05-03,WDO,M5,C1,short,2023-05-03 09:40:00,5061.0,2023-05-03 09:45:00,5073.5,stop,5073.5,5054.5,5064.5,5044.5,20.0,False,1,2023,-12.5,-0.0024698676150958308,-125.0,-13.0,-0.002568662319699664,-130.0,-13.5,-0.0026674570243034974,-135.0,-14.5,-0.0028650464335111636,-145.0
2023-05-04,WDO,M5,C1,short,2023-05-04 09:25:00,5014.5,2023-05-04 09:25:00,5012.0,tp,5028.0,5012.0,5021.0,5003.0,18.0,False,1,2023,2.5,0.0004985541928407618,25.0,2.0,0.0003988433542726094,20.0,1.5,0.0002991325157044571,15.0,0.5,9.971083856815236e-05,5.0
2023-05-05,WDO,M5,C1,long,2023-05-05 10:00:00,5018.5,2023-05-05 10:00:00,5016.0,tp,5003.0,5016.0,5025.0,5007.0,18.0,False,1,2023,-2.5,-0.0004981568197668626,-25.0,-3.0,-0.0005977881837202351,-30.0,-3.5,-0.0006974195476736076,-35.0,-4.5,-0.0008966822755803527,-45.0
2023-05-08,WDO,M5,C1,short,2023-05-08 09:40:00,4973.0,2023-05-08 09:40:00,4972.25,tp,4986.0,4972.25,4978.5,4966.0,12.5,False,1,2023,0.75,0.00015081439774783834,7.5,0.25,5.027146591594611e-05,2.5,-0.25,-5.027146591594611e-05,-2.5,-1.25,-0.00025135732957973054,-12.5
2023-05-09,WDO,M5,C1,short,2023-05-09 10:55:00,5029.5,2023-05-09 10:55:00,5026.75,tp,5060.0,5026.75,5033.5,5020.0,13.5,False,1,2023,2.75,0.0005467740332040958,27.5,2.25,0.000447360572621533,22.5,1.75,0.0003479471120389701,17.5,0.75,0.00014912019087384433,7.5
2023-05-11,WDO,M5,C1,long,2023-05-11 09:40:00,4974.0,2023-05-11 09:40:00,4979.75,tp,4966.5,4979.75,4987.0,4972.5,14.5,False,1,2023,5.75,0.001156011258544431,57.5,5.25,0.0010554885404101327,52.5,4.75,0.0009549658222758343,47.5,3.75,0.0007539203860072376,37.5
2023-05-12,WDO,M5,C1,short,2023-05-12 09:25:00,4970.0,2023-05-12 09:40:00,4962.0,tp,4975.0,4962.0,4971.0,4953.0,18.0,False,1,2023,8.0,0.0016096579476861167,80.0,7.5,0.0015090543259557343,75.0,7.0,0.0014084507042253522,70.0,6.0,0.0012072434607645875,60.0
2023-05-15,WDO,M5,C1,long,2023-05-15 09:45:00,4925.0,2023-05-15 10:20:00,4931.0,tp,4918.0,4931.0,4938.0,4924.0,14.0,False,1,2023,6.0,0.001218274111675127,60.0,5.5,0.001116751269035533,55.0,5.0,0.0010152284263959391,50.0,4.0,0.0008121827411167512,40.0
2023-05-16,WDO,M5,C1,short,2023-05-16 10:30:00,4915.0,2023-05-16 10:30:00,4911.75,tp,4930.0,4911.75,4922.0,4901.5,20.5,False,1,2023,3.25,0.0006612410986775178,32.5,2.75,0.0005595116988809766,27.5,2.25,0.0004577822990844354,22.5,1.25,0.000254323499491353,12.5
2023-05-17,WDO,M5,C1,short,2023-05-17 09:50:00,4975.0,2023-05-17 09:50:00,4964.0,tp,4984.5,4964.0,4977.5,4950.5,27.0,False,1,2023,11.0,0.0022110552763819095,110.0,10.5,0.0021105527638190956,105.0,10.0,0.0020100502512562816,100.0,9.0,0.0018090452261306533,90.0
2023-05-18,WDO,M5,C1,short,2023-05-18 10:05:00,4974.5,2023-05-18 10:25:00,4968.0,tp,4986.0,4968.0,4974.5,4961.5,13.0,False,1,2023,6.5,0.0013066639863302844,65.0,6.0,0.0012061513719971856,60.0,5.5,0.0011056387576640868,55.0,4.5,0.0009046135289978892,45.0
2023-05-19,WDO,M5,C1,short,2023-05-19 09:35:00,4968.5,2023-05-19 09:40:00,4974.0,stop,4974.0,4963.5,4970.5,4956.5,14.0,False,1,2023,-5.5,-0.0011069739357955116,-55.0,-6.0,-0.00120760792995874,-60.0,-6.5,-0.0013082419241219683,-65.0,-7.5,-0.001509509912448425,-75.0
2023-05-23,WDO,M5,C1,short,2023-05-23 09:40:00,4995.0,2023-05-23 09:45:00,5001.5,stop,5001.5,4989.0,4995.0,4983.0,12.0,False,1,2023,-6.5,-0.0013013013013013013,-65.0,-7.0,-0.0014014014014014013,-70.0,-7.5,-0.0015015015015015015,-75.0,-8.5,-0.0017017017017017016,-85.0
